# Humidity: 6.23%
# Offset: 12 pts (50.23 deg)
# Pearson r: -0.0020
#
0.801403	1.563955
0.800435	1.554876
0.800656	1.555671
0.800754	1.569357
0.799792	1.600911
0.799579	1.599316
0.803285	1.587065
0.805947	1.573411
0.808389	1.561330
0.812010	1.564857
0.817843	1.577941
0.814523	1.577524
0.813682	1.581623
0.819022	1.597068
0.822769	1.587855
0.819990	1.576581
0.805787	1.573624
0.796021	1.572365
0.794448	1.569833
0.804899	1.575430
0.821574	1.601637
0.831797	1.612746
0.825100	1.589081
0.814394	1.561916
0.816860	1.532691
0.822306	1.536550
0.825064	1.554261
0.815265	1.573007
0.838874	1.593517
0.862432	1.625215
0.867205	1.632028
0.823422	1.627319
0.811886	1.619763
0.811801	1.613528
0.819729	1.609055
0.822721	1.609282
0.814697	1.609414
0.816857	1.609868
0.815768	1.610093
0.808996	1.608258
0.803564	1.602943
0.803009	1.594616
0.805033	1.586635
0.805309	1.580111
0.805652	1.572556
0.807952	1.570517
0.814312	1.568794
0.817333	1.567564
0.820355	1.565745
0.823536	1.560676
0.827795	1.557719
0.833452	1.554848
0.835678	1.552748
0.837593	1.550701
0.838551	1.548121
0.839247	1.547281
0.838250	1.546913
0.836758	1.547334
0.835893	1.547455
0.835116	1.547847
0.834505	1.547702
0.831544	1.547120
0.828006	1.546371
0.824151	1.545432
0.820284	1.543899
0.816936	1.543316
0.814728	1.543042
0.814930	1.543108
0.815435	1.543175
0.815489	1.544008
0.815512	1.544423
0.813958	1.543969
0.812721	1.543526
0.811658	1.542936
