# Humidity: 6.23%
# Offset: 11 pts (46.05 deg)
# Pearson r: 0.4672
#
0.879059	1.591336
0.879696	1.583313
0.879706	1.573739
0.879994	1.564973
0.880099	1.561544
0.879741	1.542947
0.865590	1.529225
0.852938	1.518333
0.844705	1.514120
0.840467	1.520371
0.840892	1.541584
0.841562	1.542409
0.841499	1.532029
0.841280	1.533425
0.841196	1.549630
0.842319	1.553101
0.846536	1.547514
0.851768	1.541311
0.857873	1.541860
0.867213	1.554668
0.890777	1.579722
0.894878	1.579858
0.886036	1.582349
0.875417	1.594010
0.865123	1.607073
0.859662	1.603129
0.871639	1.594466
0.889151	1.587085
0.888332	1.582168
0.881843	1.584024
0.879936	1.598820
0.873211	1.604629
0.869476	1.609991
0.877261	1.614942
0.892129	1.620528
0.899463	1.631078
0.882316	1.633146
0.873365	1.631522
0.865582	1.626743
0.865318	1.620674
0.872777	1.608018
0.880876	1.602185
0.878465	1.596653
0.873645	1.592484
0.868956	1.589105
0.865973	1.585709
0.858705	1.585172
0.853403	1.585539
0.848773	1.586047
0.844504	1.586061
0.841714	1.583346
0.838515	1.580751
0.837887	1.577833
0.839185	1.574977
0.840347	1.572804
0.842146	1.572321
0.845868	1.572735
0.847499	1.573011
0.849863	1.573475
0.851860	1.574011
0.854135	1.574757
0.858313	1.574404
0.860211	1.573295
0.862697	1.571390
0.864449	1.569429
0.865914	1.566628
0.867687	1.566418
0.867927	1.567062
0.868373	1.567806
0.867807	1.568678
0.879945	1.569960
0.885716	1.570218
0.885905	1.570332
0.887290	1.570000
0.888859	1.568762
